,Contig,Breadth,Depth avg,Depth median,readsGB,expected_value,expected_value_int,err,AE,RAE,std_res
9,NC_014328.1.region001,1.0,41.507327016306746,41.0,0.8,47.4501026582971,47.0,-6.450102658297098,6.450102658297098,0.13593442999999994,-2.1102505977923776
10,NC_014328.1.region005,1.0,43.25950627576305,39.0,0.8,47.4501026582971,47.0,-8.450102658297098,8.450102658297098,0.17808396999999995,-2.764581454085914
11,NZ_LT906470.1.region002,1.0,43.10290106620382,40.0,0.8,47.4501026582971,47.0,-7.450102658297098,7.450102658297098,0.15700919999999993,-2.4374160259391457
12,NZ_LT906470.1.region003,1.0,38.84119402985075,39.0,0.8,47.4501026582971,47.0,-8.450102658297098,8.450102658297098,0.17808396999999995,-2.764581454085914
13,NC_014328.1.region002,1.0,40.741715246048,41.0,0.8,47.4501026582971,47.0,-6.450102658297098,6.450102658297098,0.13593442999999994,-2.1102505977923776
14,NZ_LT906445.1.region001,1.0,39.79972375690608,40.0,0.8,47.4501026582971,47.0,-7.450102658297098,7.450102658297098,0.15700919999999993,-2.4374160259391457
15,NZ_CP020566.1.region001,1.0,39.481607660789095,39.0,0.8,47.4501026582971,47.0,-8.450102658297098,8.450102658297098,0.17808396999999995,-2.764581454085914
0,NC_014328.1.region004,1.0,10.7396535347596,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
1,NZ_CP053893.1.region001,0.9999072399239368,10.14068370518113,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
2,NZ_LT906470.1.region001,1.0,10.682983328902898,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
3,NZ_CP053893.1.region004,1.0,11.196397591590978,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
4,NZ_CP053893.1.region003,0.9999019319407668,10.027265594350723,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
5,NZ_CP053893.1.region002,1.0,58.97845565287426,12.0,0.2,11.862525664574274,12.0,0.1374743354257255,0.1374743354257255,0.01158896000000007,0.04497684980874991
6,NZ_CP053893.1.region005,1.0,10.191232586311326,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
7,NC_014328.1.region003,0.9998072474942176,10.070320030846348,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
8,NZ_CP053893.1.region006,1.0,12.859344894026975,12.0,0.2,11.862525664574274,12.0,0.1374743354257255,0.1374743354257255,0.01158896000000007,0.04497684980874991
9,NC_014328.1.region001,0.999889819303658,9.751129476584024,9.0,0.2,11.862525664574274,12.0,-2.8625256645742745,2.8625256645742745,0.24130827999999996,-0.9365194346315546
10,NC_014328.1.region005,1.0,11.326988096892224,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
11,NZ_LT906470.1.region002,1.0,10.602653111827424,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
12,NZ_LT906470.1.region003,1.0,9.621859931113663,9.0,0.2,11.862525664574274,12.0,-2.8625256645742745,2.8625256645742745,0.24130827999999996,-0.9365194346315546
13,NC_014328.1.region002,0.999947481749908,9.33686974789916,9.0,0.2,11.862525664574274,12.0,-2.8625256645742745,2.8625256645742745,0.24130827999999996,-0.9365194346315546
14,NZ_LT906445.1.region001,1.0,9.267725598526704,9.0,0.2,11.862525664574274,12.0,-2.8625256645742745,2.8625256645742745,0.24130827999999996,-0.9365194346315546
15,NZ_CP020566.1.region001,1.0,9.675613461626996,9.0,0.2,11.862525664574274,12.0,-2.8625256645742745,2.8625256645742745,0.24130827999999996,-0.9365194346315546
0,NC_014328.1.region004,0.9900493011895608,5.3825665859564165,5.0,0.1,5.931262832287137,6.0,-0.9312628322871372,0.9312628322871372,0.15700919999999993,-0.3046770032423932
1,NZ_CP053893.1.region001,0.9917443532303696,5.1402516017397,5.0,0.1,5.931262832287137,6.0,-0.9312628322871372,0.9312628322871372,0.15700919999999993,-0.3046770032423932
2,NZ_LT906470.1.region001,0.9876580716211598,5.187826822516149,5.0,0.1,5.931262832287137,6.0,-0.9312628322871372,0.9312628322871372,0.15700919999999993,-0.3046770032423932
3,NZ_CP053893.1.region004,0.9967853862639044,5.879549526490914,5.0,0.1,5.931262832287137,6.0,-0.9312628322871372,0.9312628322871372,0.15700919999999993,-0.3046770032423932
4,NZ_CP053893.1.region003,0.991860351083652,5.162645837453035,5.0,0.1,5.931262832287137,6.0,-0.9312628322871372,0.9312628322871372,0.15700919999999993,-0.3046770032423932
5,NZ_CP053893.1.region002,0.9855028692237996,28.251506793339463,6.0,0.1,5.931262832287137,6.0,0.06873716771286276,0.06873716771286276,0.01158896000000007,0.022488424904374953
6,NZ_CP053893.1.region005,0.9924742580254392,5.115603496940939,5.0,0.1,5.931262832287137,6.0,-0.9312628322871372,0.9312628322871372,0.15700919999999993,-0.3046770032423932
7,NC_014328.1.region003,0.9972532767925985,5.764677458323266,5.0,0.1,5.931262832287137,6.0,-0.9312628322871372,0.9312628322871372,0.15700919999999993,-0.3046770032423932
8,NZ_CP053893.1.region006,0.9945568400770712,6.305225940814646,6.0,0.1,5.931262832287137,6.0,0.06873716771286276,0.06873716771286276,0.01158896000000007,0.022488424904374953
9,NC_014328.1.region001,0.98953283384751,4.648313105444828,4.0,0.1,5.931262832287137,6.0,-1.9312628322871372,1.9312628322871372,0.32560735999999996,-0.6318424313891614
10,NC_014328.1.region005,0.9885137325737576,5.536335098158647,5.0,0.1,5.931262832287137,6.0,-0.9312628322871372,0.9312628322871372,0.15700919999999993,-0.3046770032423932
11,NZ_LT906470.1.region002,0.9834490453756508,5.347872675701229,5.0,0.1,5.931262832287137,6.0,-0.9312628322871372,0.9312628322871372,0.15700919999999993,-0.3046770032423932
12,NZ_LT906470.1.region003,0.988243398392652,4.8821041869975375,5.0,0.1,5.931262832287137,6.0,-0.9312628322871372,0.9312628322871372,0.15700919999999993,-0.3046770032423932
13,NC_014328.1.region002,0.9908618244840082,4.784915460857582,5.0,0.1,5.931262832287137,6.0,-0.9312628322871372,0.9312628322871372,0.15700919999999993,-0.3046770032423932
14,NZ_LT906445.1.region001,0.9779465930018416,5.062049809331011,5.0,0.1,5.931262832287137,6.0,-0.9312628322871372,0.9312628322871372,0.15700919999999993,-0.3046770032423932
15,NZ_CP020566.1.region001,0.9904700520233876,4.852421678906758,4.0,0.1,5.931262832287137,6.0,-1.9312628322871372,1.9312628322871372,0.32560735999999996,-0.6318424313891614
0,NC_014328.1.region004,0.0536885431272332,1.1465880370682393,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
1,NZ_CP053893.1.region001,0.0559343258661472,1.0398009950248757,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
2,NZ_LT906470.1.region001,0.1044317016671097,1.0647272727272727,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
3,NZ_CP053893.1.region004,0.0722012450250025,1.0530035335689043,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
4,NZ_CP053893.1.region003,0.0374129645974306,1.2450851900393185,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
5,NZ_CP053893.1.region002,0.2472566193496426,1.522597719869707,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
6,NZ_CP053893.1.region005,0.0290884312537855,1.043206663196252,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
7,NC_014328.1.region003,0.0333943716268311,1.0735930735930737,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
8,NZ_CP053893.1.region006,0.0735067437379576,1.146788990825688,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
9,NC_014328.1.region001,0.0626928162185985,1.0887521968365554,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
10,NC_014328.1.region005,0.0270483071650224,1.2671232876712328,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
11,NZ_LT906470.1.region002,0.0348375898834614,1.1334519572953736,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
12,NZ_LT906470.1.region003,0.042158438576349,1.1938997821350763,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
13,NZ_LT906445.1.region001,0.0162523020257826,1.0906515580736544,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
14,NZ_CP020566.1.region001,0.042861746696745,1.0923737916219118,1.0,0.001,0.059312628322871375,0.0,0.9406873716771287,0.9406873716771287,15.859816000000002,0.3077603867070059
0,NC_014328.1.region004,1.0,15.921434709846668,14.0,0.3,17.793788496861414,18.0,-3.7937884968614135,3.7937884968614135,0.2132085866666667,-1.2411964378739484
1,NZ_CP053893.1.region001,1.0,14.734196002040722,14.0,0.3,17.793788496861414,18.0,-3.7937884968614135,3.7937884968614135,0.2132085866666667,-1.2411964378739484
2,NZ_LT906470.1.region001,1.0,15.313788782136482,15.0,0.3,17.793788496861414,18.0,-2.7937884968614135,2.7937884968614135,0.15700920000000002,-0.9140310097271803
3,NZ_CP053893.1.region004,1.0,16.350341871619552,15.0,0.3,17.793788496861414,18.0,-2.7937884968614135,2.7937884968614135,0.15700920000000002,-0.9140310097271803
4,NZ_CP053893.1.region003,1.0,15.993968814357164,16.0,0.3,17.793788496861414,18.0,-1.7937884968614135,1.7937884968614135,0.10080981333333336,-0.5868655815804121
5,NZ_CP053893.1.region002,1.0,85.59780529547972,16.0,0.3,17.793788496861414,18.0,-1.7937884968614135,1.7937884968614135,0.10080981333333336,-0.5868655815804121
6,NZ_CP053893.1.region005,1.0,14.456496062992128,14.0,0.3,17.793788496861414,18.0,-3.7937884968614135,3.7937884968614135,0.2132085866666667,-1.2411964378739484
7,NC_014328.1.region003,1.0,16.047609868928298,15.0,0.3,17.793788496861414,18.0,-2.7937884968614135,2.7937884968614135,0.15700920000000002,-0.9140310097271803
8,NZ_CP053893.1.region006,1.0,19.18034682080925,17.0,0.3,17.793788496861414,18.0,-0.7937884968614135,0.7937884968614135,0.044610426666666696,-0.2597001534336439
9,NC_014328.1.region001,1.0,15.02638827677391,15.0,0.3,17.793788496861414,18.0,-2.7937884968614135,2.7937884968614135,0.15700920000000002,-0.9140310097271803
10,NC_014328.1.region005,1.0,16.774118845815387,15.0,0.3,17.793788496861414,18.0,-2.7937884968614135,2.7937884968614135,0.15700920000000002,-0.9140310097271803
11,NZ_LT906470.1.region002,1.0,15.446069923134145,14.0,0.3,17.793788496861414,18.0,-3.7937884968614135,3.7937884968614135,0.2132085866666667,-1.2411964378739484
12,NZ_LT906470.1.region003,1.0,14.81129735935706,15.0,0.3,17.793788496861414,18.0,-2.7937884968614135,2.7937884968614135,0.15700920000000002,-0.9140310097271803
13,NC_014328.1.region002,1.0,16.257602016700805,16.0,0.3,17.793788496861414,18.0,-1.7937884968614135,1.7937884968614135,0.10080981333333336,-0.5868655815804121
14,NZ_LT906445.1.region001,1.0,15.040699815837938,15.0,0.3,17.793788496861414,18.0,-2.7937884968614135,2.7937884968614135,0.15700920000000002,-0.9140310097271803
15,NZ_CP020566.1.region001,1.0,14.775746972975462,15.0,0.3,17.793788496861414,18.0,-2.7937884968614135,2.7937884968614135,0.15700920000000002,-0.9140310097271803
0,NC_014328.1.region004,0.2511646840653128,1.3610660904015848,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
1,NZ_CP053893.1.region001,0.2499420249524604,1.2124698459825571,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
2,NZ_LT906470.1.region001,0.2573576880720009,1.250405784270326,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
3,NZ_CP053893.1.region004,0.2495152566588427,1.1572597137014315,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
4,NZ_CP053893.1.region003,0.1838776110620771,1.2248,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
5,NZ_CP053893.1.region002,0.3873452129266083,3.584535412605588,3.0,0.005,0.2965631416143569,0.0,2.703436858385643,2.703436858385643,9.1158896,0.8844710772414928
6,NZ_CP053893.1.region005,0.237946698970321,1.1764032073310424,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
7,NC_014328.1.region003,0.242289899768697,1.2042561654733492,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
8,NZ_CP053893.1.region006,0.1889210019267822,1.2768995410504844,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
9,NC_014328.1.region001,0.1686866460996033,1.1143043762246898,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
10,NC_014328.1.region005,0.2146264647306748,1.1924902891670264,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
11,NZ_LT906470.1.region002,0.2734626828663526,1.2793834296724471,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
12,NZ_LT906470.1.region003,0.27150401836969,1.2393437077131255,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
13,NC_014328.1.region002,0.1707368310487894,1.2648415872039374,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
14,NZ_LT906445.1.region001,0.1851749539594843,1.233217304823471,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
15,NZ_CP020566.1.region001,0.2040421711707564,1.108980144404332,1.0,0.005,0.2965631416143569,0.0,0.7034368583856432,0.7034368583856432,2.3719632,0.2301402209479565
0,NC_014328.1.region004,0.3467818535438057,1.268944828485718,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
1,NZ_CP053893.1.region001,0.2597282129771346,1.2155357142857144,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
2,NZ_LT906470.1.region001,0.3749287965670451,1.2600020257267297,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
3,NZ_CP053893.1.region004,0.2134401469537707,1.2644035381305283,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
4,NZ_CP053893.1.region003,0.2629204668039619,1.2461767997016038,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
5,NZ_CP053893.1.region002,0.5070975536091815,4.9097677188802855,2.0,0.008,0.474501026582971,0.0,1.525498973417029,1.525498973417029,3.214954,0.49909052477543764
6,NZ_CP053893.1.region005,0.2838128407026045,1.2949367763965214,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
7,NC_014328.1.region003,0.270287201233616,1.3303619183455162,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
8,NZ_CP053893.1.region006,0.3640173410404624,1.2915177980680164,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
9,NC_014328.1.region001,0.2790877038342882,1.2013422818791946,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
10,NC_014328.1.region005,0.2759019962021212,1.349336914554306,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
11,NZ_LT906470.1.region002,0.3055417803124225,1.1472915398660986,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
12,NZ_LT906470.1.region003,0.2471641791044776,1.3821999256781865,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
13,NC_014328.1.region002,0.2437371986765401,1.2480068950657186,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
14,NZ_LT906445.1.region001,0.298756906077348,1.2236091847742334,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
15,NZ_CP020566.1.region001,0.3280696100547857,1.344092057255122,1.0,0.008,0.474501026582971,0.0,0.525498973417029,0.525498973417029,1.107477,0.17192509662866945
0,NC_014328.1.region004,0.9294404993441584,3.542070173731082,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
1,NZ_CP053893.1.region001,0.9291776819256992,3.2311071178995707,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
2,NZ_LT906470.1.region001,0.954581703565868,3.398018856665473,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
3,NZ_CP053893.1.region004,0.9337687519134604,3.434863387978142,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
4,NZ_CP053893.1.region003,0.9635677159949004,3.5376825606839346,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
5,NZ_CP053893.1.region002,0.968086177388503,18.11626455906822,4.0,0.06,3.5587576993722827,4.0,0.4412423006277173,0.4412423006277173,0.1239877333333333,0.14435922620133212
6,NZ_CP053893.1.region005,0.94156571774682,3.2057380871970538,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
7,NC_014328.1.region003,0.9478122590593676,3.3805989119934923,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
8,NZ_CP053893.1.region006,0.964980732177264,3.8929765886287626,4.0,0.06,3.5587576993722827,4.0,0.4412423006277173,0.4412423006277173,0.1239877333333333,0.14435922620133212
9,NC_014328.1.region001,0.9308065226972234,3.212180397727273,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
10,NC_014328.1.region005,0.9445139178361356,3.6615505320453097,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
11,NZ_LT906470.1.region002,0.9538494916935284,3.23821283509342,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
12,NZ_LT906470.1.region003,0.9435132032146958,3.1030907763446094,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
13,NC_014328.1.region002,0.9681739404443044,3.399294819636561,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
14,NZ_LT906445.1.region001,0.9321362799263352,3.275856959399388,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
15,NZ_CP020566.1.region001,0.9443856176050828,3.321503436844928,3.0,0.06,3.5587576993722827,4.0,-0.5587576993722827,0.5587576993722827,0.15700920000000002,-0.18280620194543606
0,NC_014328.1.region004,0.0599303451083269,1.4158490566037736,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
1,NZ_CP053893.1.region001,0.1362181716989008,1.1896493020088523,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
2,NZ_LT906470.1.region001,0.0900011392549272,1.054008438818565,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
3,NZ_CP053893.1.region004,0.0921522604347382,1.1954595791805094,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
4,NZ_CP053893.1.region003,0.176522506619594,1.1808333333333334,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
5,NZ_CP053893.1.region002,0.2791201047015,2.5386834986474303,2.0,0.003,0.17793788496861412,0.0,1.8220621150313858,1.8220621150313858,10.239877333333334,0.5961157319742494
6,NZ_CP053893.1.region005,0.1191096305269533,1.1292906178489703,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
7,NC_014328.1.region003,0.1908249807247494,1.1603535353535352,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
8,NZ_CP053893.1.region006,0.1052023121387283,1.281135531135531,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
9,NC_014328.1.region001,0.1165711767298369,1.1053875236294897,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
10,NC_014328.1.region005,0.150710944374971,1.3552550706822373,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
11,NZ_LT906470.1.region002,0.1344842548970989,1.1359760313436276,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
12,NZ_LT906470.1.region003,0.0760964408725602,1.1852745926372965,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
13,NC_014328.1.region002,0.0966335801691087,1.0820652173913043,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
14,NZ_LT906445.1.region001,0.1628453038674033,1.127791914051456,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
15,NZ_CP020566.1.region001,0.1733805994199162,1.0685077004779606,1.0,0.003,0.17793788496861412,0.0,0.8220621150313858,0.8220621150313858,4.619938666666666,0.26895030382748114
0,NC_014328.1.region004,1.0,23.02890225699941,21.0,0.4,23.72505132914855,24.0,-2.725051329148549,2.725051329148549,0.11485965999999993,-0.8915425848228048
1,NZ_CP053893.1.region001,1.0,19.63791104308705,19.0,0.4,23.72505132914855,24.0,-4.725051329148549,4.725051329148549,0.19915873999999995,-1.545873441116341
2,NZ_LT906470.1.region001,1.0,21.23324345877796,20.0,0.4,23.72505132914855,24.0,-3.725051329148549,3.725051329148549,0.15700919999999993,-1.2187080129695729
3,NZ_CP053893.1.region004,1.0,21.85452597203796,20.0,0.4,23.72505132914855,24.0,-3.725051329148549,3.725051329148549,0.15700919999999993,-1.2187080129695729
4,NZ_CP053893.1.region003,1.0,20.040256938315192,19.0,0.4,23.72505132914855,24.0,-4.725051329148549,4.725051329148549,0.19915873999999995,-1.545873441116341
5,NZ_CP053893.1.region002,1.0,110.51031913822612,21.0,0.4,23.72505132914855,24.0,-2.725051329148549,2.725051329148549,0.11485965999999993,-0.8915425848228048
6,NZ_CP053893.1.region005,1.0,19.714476075106,20.0,0.4,23.72505132914855,24.0,-3.725051329148549,3.725051329148549,0.15700919999999993,-1.2187080129695729
7,NC_014328.1.region003,1.0,20.90564764841943,20.0,0.4,23.72505132914855,24.0,-3.725051329148549,3.725051329148549,0.15700919999999993,-1.2187080129695729
8,NZ_CP053893.1.region006,1.0,24.87394026974952,21.0,0.4,23.72505132914855,24.0,-2.725051329148549,2.725051329148549,0.11485965999999993,-0.8915425848228048
9,NC_014328.1.region001,1.0,20.191273688849712,20.0,0.4,23.72505132914855,24.0,-3.725051329148549,3.725051329148549,0.15700919999999993,-1.2187080129695729
10,NC_014328.1.region005,1.0,22.18303922930851,20.0,0.4,23.72505132914855,24.0,-3.725051329148549,3.725051329148549,0.15700919999999993,-1.2187080129695729
11,NZ_LT906470.1.region002,1.0,21.0046491445574,19.0,0.4,23.72505132914855,24.0,-4.725051329148549,4.725051329148549,0.19915873999999995,-1.545873441116341
12,NZ_LT906470.1.region003,1.0,19.5494374282434,19.0,0.4,23.72505132914855,24.0,-4.725051329148549,4.725051329148549,0.19915873999999995,-1.545873441116341
13,NC_014328.1.region002,1.0,19.5230292526653,19.0,0.4,23.72505132914855,24.0,-4.725051329148549,4.725051329148549,0.19915873999999995,-1.545873441116341
14,NZ_LT906445.1.region001,1.0,19.85013812154696,19.0,0.4,23.72505132914855,24.0,-4.725051329148549,4.725051329148549,0.19915873999999995,-1.545873441116341
15,NZ_CP020566.1.region001,1.0,20.760139956723908,21.0,0.4,23.72505132914855,24.0,-2.725051329148549,2.725051329148549,0.11485965999999993,-0.8915425848228048
